capture_date,capture_id,filepath,latitude,longitude
21-04-2022,5,yolov5/runs/detect/exp5/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
21-04-2022,5,yolov5/runs/detect/exp5/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
21-04-2022,5,yolov5/runs/detect/exp5/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
21-04-2022,5,yolov5/runs/detect/exp4/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
20-03-2022,5,yolov5/runs/detect/exp/capture_5_lat_-37.7900153_lon_175.3181107_date_20-03-2022.txt,-37.7900153,175.3181107
21-04-2022,5,yolov5/runs/detect/exp6/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
21-04-2022,5,yolov5/runs/detect/exp4/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
20-03-2022,5,yolov5/runs/detect/exp2/capture_5_lat_-37.788939_lon_175.31498679999999_date_20-03-2022.txt,-37.788939,175.3149868
21-04-2022,5,yolov5/runs/detect/exp4/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
21-04-2022,5,yolov5/runs/detect/exp3/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
20-03-2022,5,yolov5/runs/detect/exp/capture_5_lat_-37.7900153_lon_175.3181107_date_20-03-2022.txt,-37.7900153,175.3181107
21-04-2022,5,yolov5/runs/detect/exp5/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
21-04-2022,5,yolov5/runs/detect/exp3/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
21-04-2022,5,yolov5/runs/detect/exp4/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
20-03-2022,5,yolov5/runs/detect/exp/capture_5_lat_-37.7900153_lon_175.3181107_date_20-03-2022.txt,-37.7900153,175.3181107
21-04-2022,5,yolov5/runs/detect/exp4/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
21-04-2022,5,yolov5/runs/detect/exp7/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
20-03-2022,5,yolov5/runs/detect/exp/capture_5_lat_-37.7900153_lon_175.3181107_date_20-03-2022.txt,-37.7900153,175.3181107
20-03-2022,5,yolov5/runs/detect/exp2/capture_5_lat_-37.788939_lon_175.31498679999999_date_20-03-2022.txt,-37.788939,175.3149868
21-04-2022,5,yolov5/runs/detect/exp4/capture_5_lat_-37.7900153_lon_175.3181107_date_21-04-2022.txt,-37.7900153,175.3181107
20-03-2022,6,yolov5/runs/detect/exp/capture_6_lat_-37.7900152_lon_175.3181105_date_20-03-2022.txt,-37.7900152,175.3181105
21-04-2022,6,yolov5/runs/detect/exp7/capture_6_lat_-37.7900152_lon_175.3181105_date_21-04-2022.txt,-37.7900152,175.3181105
21-04-2022,6,yolov5/runs/detect/exp4/capture_6_lat_-37.7900152_lon_175.3181105_date_21-04-2022.txt,-37.7900152,175.3181105
21-04-2022,6,yolov5/runs/detect/exp4/capture_6_lat_-37.7900152_lon_175.3181105_date_21-04-2022.txt,-37.7900152,175.3181105
20-03-2022,6,yolov5/runs/detect/exp2/capture_6_lat_-37.7889391_lon_175.31498679999999_date_20-03-2022.txt,-37.7889391,175.3149868
20-03-2022,6,yolov5/runs/detect/exp2/capture_6_lat_-37.7889391_lon_175.31498679999999_date_20-03-2022.txt,-37.7889391,175.3149868
21-04-2022,6,yolov5/runs/detect/exp7/capture_6_lat_-37.7900152_lon_175.3181105_date_21-04-2022.txt,-37.7900152,175.3181105
20-03-2022,6,yolov5/runs/detect/exp/capture_6_lat_-37.7900152_lon_175.3181105_date_20-03-2022.txt,-37.7900152,175.3181105
20-03-2022,6,yolov5/runs/detect/exp/capture_6_lat_-37.7900152_lon_175.3181105_date_20-03-2022.txt,-37.7900152,175.3181105
21-04-2022,6,yolov5/runs/detect/exp6/capture_6_lat_-37.7900152_lon_175.3181105_date_21-04-2022.txt,-37.7900152,175.3181105
20-03-2022,6,yolov5/runs/detect/exp/capture_6_lat_-37.7900152_lon_175.3181105_date_20-03-2022.txt,-37.7900152,175.3181105
21-04-2022,6,yolov5/runs/detect/exp5/capture_6_lat_-37.7900152_lon_175.3181105_date_21-04-2022.txt,-37.7900152,175.3181105
20-03-2022,6,yolov5/runs/detect/exp/capture_6_lat_-37.7900152_lon_175.3181105_date_20-03-2022.txt,-37.7900152,175.3181105
20-03-2022,6,yolov5/runs/detect/exp2/capture_6_lat_-37.7889391_lon_175.31498679999999_date_20-03-2022.txt,-37.7889391,175.3149868
21-04-2022,6,yolov5/runs/detect/exp3/capture_6_lat_-37.7900152_lon_175.3181105_date_21-04-2022.txt,-37.7900152,175.3181105
21-04-2022,6,yolov5/runs/detect/exp5/capture_6_lat_-37.7900152_lon_175.3181105_date_21-04-2022.txt,-37.7900152,175.3181105
21-04-2022,6,yolov5/runs/detect/exp5/capture_6_lat_-37.7900152_lon_175.3181105_date_21-04-2022.txt,-37.7900152,175.3181105
21-04-2022,6,yolov5/runs/detect/exp3/capture_6_lat_-37.7900152_lon_175.3181105_date_21-04-2022.txt,-37.7900152,175.3181105
21-04-2022,6,yolov5/runs/detect/exp4/capture_6_lat_-37.7900152_lon_175.3181105_date_21-04-2022.txt,-37.7900152,175.3181105
21-04-2022,6,yolov5/runs/detect/exp4/capture_6_lat_-37.7900152_lon_175.3181105_date_21-04-2022.txt,-37.7900152,175.3181105
